Row ID;Order Date;Ship Date;Country;State;Product ID;Category;Product Name;Sales;Quantity;Discount;Profit
183;19/11/2014;24/11/2014;United States;Louisiana;TEC-PH-10003273;Technology;AT&T TR1909W;503,96;4;0;131,0296
184;19/11/2014;24/11/2014;United States;Louisiana;TEC-PH-10004896;Technology;Nokia Lumia 521 (T-Mobile);149,95;5;0;41,986
185;19/11/2014;24/11/2014;United States;Louisiana;TEC-AC-10002345;Technology;HP Standard 104 key PS/2 Keyboard;29;2;0;7,25
186;28/11/2016;2/12/2016;United States;Connecticut;OFF-BI-10001890;Office Supplies;Avery Poly Binder Pockets;7,16;2;0;3,4368
187;26/8/2014;30/8/2014;United States;California;TEC-AC-10002323;Technology;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;176,8;8;0;22,984
188;16/7/2016;22/7/2016;United States;Texas;OFF-ST-10001328;Office Supplies;Personal Filing Tote with Lid, Black/Gray;37,224;3;0,2;3,7224
189;16/7/2016;22/7/2016;United States;Texas;OFF-PA-10001950;Office Supplies;Southworth 25% Cotton Antique Laid Paper & Envelopes;20,016;3;0,2;6,255
190;12/10/2015;14/10/2015;United States;New York;FUR-BO-10002613;Furniture;Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors;899,136;4;0,2;112,392
191;12/10/2015;14/10/2015;United States;New York;TEC-PH-10001552;Technology;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;71,76;6;0;20,0928
192;12/10/2015;14/10/2015;United States;New York;OFF-PA-10000061;Office Supplies;Xerox 205;51,84;8;0;24,8832
193;12/10/2015;14/10/2015;United States;New York;FUR-BO-10002545;Furniture;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;626,352;3;0,2;46,9764
194;12/10/2015;14/10/2015;United States;New York;OFF-AR-10003514;Office Supplies;4009 Highlighters by Sanford;19,9;5;0;6,567
195;31/10/2015;6/11/2015;United States;California;OFF-EN-10001509;Office Supplies;Poly String Tie Envelopes;14,28;7;0;6,7116
196;21/3/2014;25/3/2014;United States;Ohio;OFF-AR-10004685;Office Supplies;Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set;7,408;2;0,2;1,2038
197;21/3/2014;25/3/2014;United States;Ohio;OFF-AR-10004027;Office Supplies;Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box;6,048;3;0,2;1,5876
198;6/11/2017;13/11/2017;United States;New Jersey;OFF-ST-10001414;Office Supplies;Decoflex Hanging Personal Folder File;46,26;3;0;12,0276
199;6/7/2017;13/7/2017;United States;Pennsylvania;OFF-BI-10000343;Office Supplies;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";2,946;2;0,7;-2,2586
200;6/7/2017;13/7/2017;United States;Pennsylvania;OFF-PA-10002749;Office Supplies;Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page;16,056;3;0,2;5,8203
201;24/6/2017;29/6/2017;United States;Ohio;OFF-PA-10002666;Office Supplies;Southworth 25% Cotton Linen-Finish Paper & Envelopes;21,744;3;0,2;6,795
202;3/8/2014;5/8/2014;United States;Colorado;FUR-TA-10004289;Furniture;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;218,75;2;0,5;-161,875
203;3/8/2014;5/8/2014;United States;Colorado;OFF-AP-10003622;Office Supplies;Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack;2,6;1;0,2;0,2925
204;17/12/2017;21/12/2017;United States;Texas;OFF-AP-10003217;Office Supplies;Eureka Sanitaire  Commercial Upright;66,284;2;0,8;-178,9668
205;3/6/2017;7/6/2017;United States;Tennessee;FUR-FU-10002960;Furniture;Eldon 200 Class Desk Accessories, Burgundy;35,168;7;0,2;9,6712
206;9/12/2017;14/12/2017;United States;California;TEC-PH-10001918;Technology;Nortel Business Series Terminal T7208 Digital phone;444,768;4;0,2;44,4768
207;1/12/2017;7/12/2017;United States;Michigan;OFF-ST-10000642;Office Supplies;Tennsco Lockers, Gray;83,92;4;0;5,8744
208;1/12/2017;7/12/2017;United States;Michigan;TEC-PH-10001700;Technology;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;131,98;2;0;35,6346
209;1/12/2017;7/12/2017;United States;Michigan;OFF-BI-10003274;Office Supplies;Avery Durable Slant Ring Binders, No Labels;15,92;4;0;7,4824
210;1/12/2017;7/12/2017;United States;Michigan;OFF-FA-10000134;Office Supplies;Advantus Push Pins, Aluminum Head;52,29;9;0;16,2099
211;1/12/2017;7/12/2017;United States;Michigan;OFF-ST-10001522;Office Supplies;Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h;91,99;1;0;3,6796
212;9/2/2015;13/2/2015;United States;Texas;TEC-AC-10001266;Technology;Memorex Micro Travel Drive 8 GB;20,8;2;0,2;6,5
213;2/1/2015;9/1/2015;United States;Ohio;OFF-LA-10004544;Office Supplies;Avery 505;23,68;2;0,2;8,88
214;2/1/2015;9/1/2015;United States;Ohio;FUR-BO-10004695;Furniture;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;452,45;5;0,5;-244,323
215;2/1/2015;9/1/2015;United States;Ohio;TEC-PH-10002844;Technology;Speck Products Candyshell Flip Case;62,982;3;0,4;-14,6958
216;2/1/2015;9/1/2015;United States;Ohio;TEC-MA-10000864;Technology;Cisco 9971 IP Video Phone Charcoal;1188;9;0,7;-950,4
217;2/1/2015;9/1/2015;United States;Ohio;TEC-AC-10000109;Technology;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;89,584;2;0,2;4,4792
218;28/10/2016;1/11/2016;United States;California;OFF-ST-10001328;Office Supplies;Personal Filing Tote with Lid, Black/Gray;93,06;6;0;26,0568
219;28/10/2016;1/11/2016;United States;California;TEC-PH-10002563;Technology;Adtran 1202752G1;302,376;3;0,2;22,6782
220;24/12/2015;27/12/2015;United States;Ohio;OFF-FA-10000585;Office Supplies;OIC Bulk Pack Metal Binder Clips;5,584;2;0,2;1,8148
221;24/12/2015;27/12/2015;United States;Ohio;OFF-PA-10004000;Office Supplies;While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle;22,704;6;0,2;8,2302
222;24/12/2015;27/12/2015;United States;Ohio;OFF-BI-10002852;Office Supplies;Ibico Standard Transparent Covers;19,776;4;0,7;-13,8432
223;24/12/2015;27/12/2015;United States;Ohio;FUR-FU-10000087;Furniture;"Executive Impressions 14"" Two-Color Numerals Wall Clock";72,704;4;0,2;19,0848
224;24/12/2015;27/12/2015;United States;Ohio;TEC-MA-10001148;Technology;Swingline SM12-08 MicroCut Jam Free Shredder;479,988;4;0,7;-383,9904
225;24/12/2015;27/12/2015;United States;Ohio;OFF-AR-10001958;Office Supplies;Stanley Bostitch Contemporary Electric Pencil Sharpeners;27,168;2;0,2;2,7168
226;9/8/2015;16/8/2015;United States;Michigan;OFF-AR-10001026;Office Supplies;Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow;2,2;1;0;0,968
227;9/8/2015;16/8/2015;United States;Michigan;FUR-TA-10003748;Furniture;Bevis 36 x 72 Conference Tables;622,45;5;0;136,939
228;9/8/2015;16/8/2015;United States;Michigan;OFF-ST-10002485;Office Supplies;Rogers Deluxe File Chest;21,98;1;0;0,2198
229;28/2/2015;4/3/2015;United States;Tennessee;FUR-CH-10004860;Furniture;Global Low Back Tilter Chair;161,568;2;0,2;-28,2744
230;28/2/2015;4/3/2015;United States;Tennessee;FUR-CH-10004477;Furniture;Global Push Button Manager's Chair, Indigo;389,696;8;0,2;43,8408
231;13/9/2014;17/9/2014;United States;North Carolina;OFF-BI-10001679;Office Supplies;GBC Instant Index System for Binding Systems;18,648;7;0,7;-12,432
232;7/4/2017;12/4/2017;United States;Florida;FUR-TA-10001705;Furniture;Bush Advantage Collection Round Conference Table;233,86;2;0,45;-102,048
233;7/4/2017;12/4/2017;United States;Florida;FUR-TA-10003473;Furniture;Bretford Rectangular Conference Table Tops;620,6145;3;0,45;-248,2458
234;7/4/2017;12/4/2017;United States;Florida;OFF-BI-10001679;Office Supplies;GBC Instant Index System for Binding Systems;5,328;2;0,7;-3,552
235;7/4/2017;12/4/2017;United States;Florida;FUR-FU-10004017;Furniture;"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""";258,072;3;0,2;0
236;7/4/2017;12/4/2017;United States;Florida;TEC-AC-10003832;Technology;Logitech P710e Mobile Speakerphone;617,976;3;0,2;-7,7247
237;12/11/2017;16/11/2017;United States;California;OFF-PA-10002479;Office Supplies;Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright);10,56;2;0;4,752
238;4/6/2016;9/6/2016;United States;Illinois;OFF-PA-10003349;Office Supplies;Xerox 1957;25,92;5;0,2;9,396
239;4/6/2016;9/6/2016;United States;Illinois;FUR-FU-10000576;Furniture;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;419,68;5;0,6;-356,728
240;4/6/2016;9/6/2016;United States;Illinois;FUR-FU-10004351;Furniture;Staple-based wall hangings;11,688;3;0,6;-4,6752
241;4/6/2016;9/6/2016;United States;Illinois;TEC-PH-10000011;Technology;PureGear Roll-On Screen Protector;31,984;2;0,2;11,1944
242;4/6/2016;9/6/2016;United States;Illinois;FUR-TA-10002607;Furniture;KI Conference Tables;177,225;5;0,5;-120,513
243;4/6/2016;9/6/2016;United States;Illinois;FUR-FU-10002505;Furniture;Eldon 100 Class Desk Accessories;4,044;3;0,6;-2,8308
244;4/6/2016;9/6/2016;United States;Illinois;OFF-AR-10004685;Office Supplies;Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set;7,408;2;0,2;1,2038
245;1/6/2014;6/6/2014;United States;Minnesota;FUR-CH-10004063;Furniture;Global Deluxe High-Back Manager's Chair;2001,86;7;0;580,5394
246;1/6/2014;6/6/2014;United States;Minnesota;OFF-ST-10002276;Office Supplies;Safco Steel Mobile File Cart;166,72;2;0;41,68
247;1/6/2014;6/6/2014;United States;Minnesota;OFF-PA-10004082;Office Supplies;Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book;47,88;6;0;23,94
248;1/6/2014;6/6/2014;United States;Minnesota;OFF-AP-10002945;Office Supplies;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;1503,25;5;0;496,0725
249;1/6/2014;6/6/2014;United States;Minnesota;OFF-PA-10000061;Office Supplies;Xerox 205;25,92;4;0;12,4416
250;10/12/2016;15/12/2016;United States;California;FUR-CH-10002965;Furniture;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;321,568;2;0,2;28,1372
251;11/9/2016;17/9/2016;United States;California;OFF-PA-10004569;Office Supplies;"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page";7,61;1;0;3,5767
252;11/9/2016;17/9/2016;United States;California;TEC-AC-10003832;Technology;Logitech P710e Mobile Speakerphone;3347,37;13;0;636,0003
253;10/12/2016;13/12/2016;United States;New York;OFF-ST-10001228;Office Supplies;Fellowes Personal Hanging Folder Files, Navy;80,58;6;0;22,5624
254;10/12/2016;13/12/2016;United States;New York;OFF-EN-10003296;Office Supplies;Tyvek Side-Opening Peel & Seel Expanding Envelopes;361,92;4;0;162,864
255;28/11/2015;4/12/2015;United States;Illinois;FUR-FU-10002505;Furniture;Eldon 100 Class Desk Accessories;12,132;9;0,6;-8,4924
256;28/11/2015;4/12/2015;United States;Illinois;OFF-ST-10004804;Office Supplies;"Belkin 19"" Vented Equipment Shelf, Black";82,368;2;0,2;-19,5624
257;28/11/2015;4/12/2015;United States;Illinois;OFF-ST-10001590;Office Supplies;Tenex Personal Project File with Scoop Front Design, Black;53,92;5;0,2;4,044
258;28/11/2015;4/12/2015;United States;Illinois;TEC-PH-10001580;Technology;Logitech Mobile Speakerphone P710e - speaker phone;647,904;6;0,2;56,6916
259;1/12/2017;3/12/2017;United States;New York;TEC-AC-10000290;Technology;Sabrent 4-Port USB 2.0 Hub;20,37;3;0;6,9258
260;1/12/2017;3/12/2017;United States;New York;OFF-ST-10002790;Office Supplies;Safco Industrial Shelving;221,55;3;0;6,6465
261;1/12/2017;3/12/2017;United States;New York;OFF-BI-10003460;Office Supplies;Acco 3-Hole Punch;17,52;5;0,2;6,132
262;8/6/2017;12/6/2017;United States;Texas;OFF-AP-10002203;Office Supplies;Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac;1,624;2;0,8;-4,466
263;19/9/2014;21/9/2014;United States;Texas;TEC-MA-10000822;Technology;Lexmark MX611dhe Monochrome Laser Printer;3059,982;3;0,4;-509,997
264;19/9/2014;21/9/2014;United States;Texas;TEC-MA-10003353;Technology;Xerox WorkCentre 6505DN Laser Multifunction Printer;2519,958;7;0,4;-251,9958
265;6/6/2016;13/6/2016;United States;Illinois;TEC-PH-10001433;Technology;Cisco Small Business SPA 502G VoIP phone;328,224;4;0,2;28,7196
266;10/11/2015;15/11/2015;United States;California;TEC-AC-10004469;Technology;Microsoft Sculpt Comfort Mouse;79,9;2;0;35,156
267;16/6/2017;20/6/2017;United States;North Carolina;OFF-AR-10003602;Office Supplies;Quartet Omega Colored Chalk, 12/Pack;14,016;3;0,2;4,7304
268;22/1/2016;28/1/2016;United States;New Jersey;OFF-FA-10003472;Office Supplies;Bagged Rubber Bands;7,56;6;0;0,3024
269;9/12/2017;13/12/2017;United States;Ohio;OFF-ST-10004180;Office Supplies;Safco Commercial Shelving;37,208;1;0,2;-7,4416
270;9/12/2017;13/12/2017;United States;Ohio;OFF-EN-10004386;Office Supplies;Recycled Interoffice Envelopes with String and Button Closure, 10 x 13;57,576;3;0,2;21,591
271;28/12/2017;2/1/2018;United States;California;OFF-ST-10003208;Office Supplies;Adjustable Depth Letter/Legal Cart;725,84;4;0;210,4936
272;30/7/2015;31/7/2015;United States;California;TEC-AC-10003628;Technology;Logitech 910-002974 M325 Wireless Mouse for Web Scrolling;209,93;7;0;92,3692
273;30/7/2015;31/7/2015;United States;California;FUR-FU-10003274;Furniture;Regeneration Desk Collection;5,28;3;0;2,3232
274;30/7/2015;31/7/2015;United States;California;OFF-BI-10002557;Office Supplies;Presstex Flexible Ring Binders;10,92;3;0,2;4,095
275;16/9/2017;17/9/2017;United States;California;OFF-PA-10002615;Office Supplies;"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled";8,82;2;0;4,0572
276;16/9/2017;17/9/2017;United States;California;OFF-AR-10001427;Office Supplies;Newell 330;5,98;1;0;1,5548
277;13/10/2017;17/10/2017;United States;Pennsylvania;OFF-PA-10000673;Office Supplies;Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad;11,648;2;0,2;4,0768
278;13/10/2017;17/10/2017;United States;Pennsylvania;OFF-PA-10004470;Office Supplies;"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages";18,176;4;0,2;5,9072
279;13/10/2017;17/10/2017;United States;Pennsylvania;OFF-ST-10000876;Office Supplies;Eldon Simplefile Box Office;59,712;6;0,2;5,9712
280;13/10/2017;17/10/2017;United States;Pennsylvania;OFF-LA-10002043;Office Supplies;Avery 489;24,84;3;0,2;8,694
281;26/9/2015;28/9/2015;United States;Texas;OFF-BI-10004967;Office Supplies;Round Ring Binders;2,08;5;0,8;-3,432
282;26/9/2015;28/9/2015;United States;Texas;TEC-PH-10001760;Technology;Bose SoundLink Bluetooth Speaker;1114,4;7;0,2;376,11
283;2/11/2015;6/11/2015;United States;California;FUR-TA-10002903;Furniture;"Bevis Round Bullnose 29"" High Table Top";1038,84;5;0,2;51,942
284;26/9/2015;2/10/2015;United States;Oregon;OFF-PA-10000474;Office Supplies;Easy-staple paper;141,76;5;0,2;47,844
285;26/9/2015;2/10/2015;United States;Oregon;TEC-AC-10001956;Technology;Microsoft Arc Touch Mouse;239,8;5;0,2;47,96
286;26/9/2015;2/10/2015;United States;Oregon;OFF-PA-10004100;Office Supplies;Xerox 216;31,104;6;0,2;10,8864
287;18/12/2016;20/12/2016;United States;Florida;OFF-BI-10000778;Office Supplies;GBC VeloBinder Electric Binding Machine;254,058;7;0,7;-169,372
288;18/12/2016;20/12/2016;United States;Florida;OFF-AP-10002684;Office Supplies;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;194,528;2;0,2;24,316
289;18/12/2016;20/12/2016;United States;Florida;OFF-SU-10000646;Office Supplies;Premier Automatic Letter Opener;961,48;5;0,2;-204,3145
290;20/11/2016;24/11/2016;United States;Ohio;OFF-FA-10002983;Office Supplies;Advantus SlideClip Paper Clips;19,096;7;0,2;6,6836
291;20/11/2016;24/11/2016;United States;Ohio;OFF-LA-10004689;Office Supplies;Avery 512;18,496;8;0,2;6,2424
292;20/11/2016;24/11/2016;United States;Ohio;TEC-AC-10002001;Technology;Logitech Wireless Gaming Headset G930;255,984;2;0,2;54,3966
293;20/11/2016;24/11/2016;United States;Ohio;FUR-BO-10004709;Furniture;Bush Westfield Collection Bookcases, Medium Cherry Finish;86,97;3;0,5;-48,7032
294;26/12/2014;28/12/2014;United States;Colorado;FUR-FU-10004091;Furniture;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";300,416;8;0,2;78,8592
295;26/12/2014;28/12/2014;United States;Colorado;FUR-CH-10001891;Furniture;Global Deluxe Office Fabric Chairs;230,352;3;0,2;20,1558
296;26/12/2014;28/12/2014;United States;Colorado;FUR-FU-10002918;Furniture;Eldon ClusterMat Chair Mat with Cordless Antistatic Protection;218,352;3;0,2;-24,5646
297;26/12/2014;28/12/2014;United States;Colorado;OFF-BI-10004593;Office Supplies;Ibico Laser Imprintable Binding System Covers;78,6;5;0,7;-62,88
298;26/12/2014;28/12/2014;United States;Colorado;OFF-FA-10004854;Office Supplies;Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box;27,552;3;0,2;9,2988
299;28/10/2016;3/11/2016;United States;New Jersey;OFF-PA-10002105;Office Supplies;Xerox 223;32,4;5;0;15,552
300;28/10/2016;3/11/2016;United States;New Jersey;OFF-ST-10002756;Office Supplies;"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand";1082,48;8;0;10,8248
301;28/10/2016;3/11/2016;United States;New Jersey;OFF-PA-10004243;Office Supplies;Xerox 1939;56,91;3;0;27,3168
302;28/10/2016;3/11/2016;United States;New Jersey;FUR-FU-10001861;Furniture;Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts;77,6;4;0;38,024
303;28/10/2016;3/11/2016;United States;New Jersey;OFF-BI-10002706;Office Supplies;Avery Premier Heavy-Duty Binder with Round Locking Rings;14,28;1;0;6,5688
304;19/11/2017;23/11/2017;United States;Illinois;FUR-TA-10002533;Furniture;BPI Conference Tables;219,075;3;0,5;-131,445
305;4/5/2015;9/5/2015;United States;New York;FUR-FU-10002671;Furniture;Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp;26,8;2;0;12,864
306;30/12/2014;4/1/2015;United States;Michigan;OFF-AR-10003651;Office Supplies;Newell 350;9,84;3;0;2,8536
307;1/6/2014;6/6/2014;United States;New Jersey;OFF-BI-10001072;Office Supplies;GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack;45,48;3;0;20,9208
308;1/6/2014;6/6/2014;United States;New Jersey;OFF-AR-10002135;Office Supplies;Boston Heavy-Duty Trimline Electric Pencil Sharpeners;289,2;6;0;83,868
309;15/4/2017;17/4/2017;United States;Virginia;OFF-AR-10002804;Office Supplies;Faber Castell Col-Erase Pencils;4,89;1;0;2,0049
310;12/9/2016;14/9/2016;United States;Colorado;FUR-FU-10001918;Furniture;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;15,136;4;0,2;3,5948
311;12/9/2016;14/9/2016;United States;Colorado;FUR-CH-10004086;Furniture;Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs;466,768;2;0,2;52,5114
312;12/9/2016;14/9/2016;United States;Colorado;FUR-FU-10001756;Furniture;Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany;15,232;1;0,2;1,7136
313;12/9/2016;14/9/2016;United States;Colorado;OFF-LA-10000634;Office Supplies;Avery 509;6,264;3;0,2;2,0358
314;27/9/2014;3/10/2014;United States;New Jersey;FUR-FU-10001588;Furniture;Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black;87,54;3;0;37,6422
315;9/8/2014;16/8/2014;United States;Florida;TEC-PH-10002398;Technology;AT&T 1070 Corded Phone;178,384;2;0,2;22,298
316;9/8/2014;16/8/2014;United States;Florida;OFF-PA-10001937;Office Supplies;Xerox 21;15,552;3;0,2;5,4432
317;28/12/2014;30/12/2014;United States;Pennsylvania;OFF-AR-10003373;Office Supplies;Boston School Pro Electric Pencil Sharpener, 1670;99,136;4;0,2;8,6744
318;4/11/2014;9/11/2014;United States;New York;FUR-CH-10002602;Furniture;DMI Arturo Collection Mission-style Design Wood Chair;135,882;1;0,1;24,1568
319;4/11/2014;9/11/2014;United States;New York;TEC-MA-10002927;Technology;Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier;3991,98;2;0;1995,99
320;4/11/2014;9/11/2014;United States;New York;TEC-PH-10004093;Technology;Panasonic Kx-TS550;275,94;6;0;80,0226
321;4/11/2014;9/11/2014;United States;New York;TEC-AC-10000892;Technology;NETGEAR N750 Dual Band Wi-Fi Gigabit Router;360;4;0;129,6
322;4/11/2014;9/11/2014;United States;New York;OFF-ST-10002974;Office Supplies;Trav-L-File Heavy-Duty Shuttle II, Black;43,57;1;0;13,071
323;19/9/2014;24/9/2014;United States;California;OFF-FA-10000624;Office Supplies;OIC Binder Clips;7,16;2;0;3,58
324;23/4/2016;27/4/2016;United States;California;OFF-BI-10004593;Office Supplies;Ibico Laser Imprintable Binding System Covers;251,52;6;0,2;81,744
